Rank,Industry,Ticker,Relative Strength,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Diff
2186,Health Information Services,SDGR,-4.72,0.56,0.55,0.74,0.4,0.55,27,43,51,14,76,-8.33
2187,Apparel Retail,CRI,-4.73,0.71,0.6,0.45,0.25,0.42,27,21,3,1,5,1.5199999999999996
2188,Software - Application,BILL,-4.75,0.48,0.41,0.6,0.33,0.66,27,28,37,7,8,-2.38
2189,Banks - Regional,FCF,-4.77,0.42,0.43,0.33,0.33,0.79,27,42,41,42,57,-8.19
2190,REIT - Mortgage,MFA,-4.8,0.41,0.57,0.28,0.43,0.87,27,27,28,24,46,-2.0
2191,Internet Retail,JD,-4.85,0.59,0.36,0.58,0.51,0.4,27,24,44,23,66,-0.39999999999999947
2192,Biotechnology,INVA,-4.89,0.58,0.54,0.33,0.35,0.82,27,22,30,39,62,0.9300000000000006
2193,Packaged Foods,LWAY,-4.9,0.33,0.55,0.25,0.64,0.55,27,48,49,88,85,-11.11
2194,Tools & Accessories,SWK,-4.91,0.64,0.39,0.28,0.38,0.57,27,24,24,18,8,-0.040000000000000036
2195,Thermal Coal,ARLP,-5.03,0.43,0.27,0.79,0.41,0.64,27,17,42,58,77,4.249999999999999
2196,Insurance - Diversified,IGIC,-5.06,0.46,0.36,0.41,0.45,0.62,27,38,51,61,94,-6.35
2197,Electronics & Computer Distribution,ARW,-5.06,0.49,0.45,0.33,0.14,0.9,27,27,35,31,38,-1.9799999999999995
2198,Advertising Agencies,OMC,-5.06,0.45,0.52,0.49,0.47,0.54,27,31,26,12,23,-3.92
2199,Banks - Regional,FMBH,-5.09,0.49,0.49,0.26,0.32,0.83,27,35,34,49,50,-5.43
2200,Electronic Components,CTS,-5.17,0.67,0.58,0.32,0.31,0.65,27,26,12,14,19,-1.88
2201,Semiconductors,GFS,-5.22,0.68,0.47,0.61,0.26,0.67,27,17,13,22,24,4.14
2202,Travel Services,NCLH,-5.23,0.48,0.44,0.11,0.58,0.6,27,45,58,79,19,-10.09
2203,Banks - Regional,PRK,-5.24,0.5,0.47,0.3,0.14,0.78,27,31,28,32,56,-3.92
2204,REIT - Retail,SITC,-5.28,0.49,0.63,0.49,0.31,0.7,27,31,28,5,2,-4.36
2205,Drug Manufacturers - Specialty & Generic,HLN,-5.28,0.57,0.69,0.24,0.43,0.75,27,23,17,38,81,-0.08999999999999986
2206,Information Technology Services,BR,-5.29,0.32,0.44,0.13,0.62,0.51,27,31,39,64,70,-4.0600000000000005
2207,Paper & Paper Products,SUZ,-5.3,0.63,0.4,0.4,0.69,0.55,27,23,29,36,26,-0.0699999999999994
2208,Software - Application,FICO,-5.32,0.39,0.31,0.36,0.24,0.69,27,25,7,4,89,-1.5600000000000005
2209,REIT - Retail,ALEX,-5.32,0.53,0.39,0.37,0.5,0.69,27,27,42,49,46,-2.6100000000000003
2210,Trucking,KNX,-5.35,0.54,0.56,0.25,0.2,0.57,26,30,7,14,17,-3.9499999999999997
2211,Banks - Regional,FRME,-5.35,0.48,0.43,0.29,0.22,0.7,26,30,28,35,42,-3.84
2212,Banks - Regional,NBTB,-5.35,0.56,0.46,0.32,0.3,0.89,26,22,25,22,55,0.4900000000000002
2213,Software - Application,PD,-5.36,0.41,0.53,0.45,0.56,0.5,26,24,24,19,18,-0.6100000000000003
2214,Internet Retail,GLBE,-5.38,0.66,0.41,0.4,0.39,0.66,26,16,19,8,28,4.319999999999999
2215,Asset Management,BCSF,-5.39,0.64,0.52,0.2,0.3,0.67,26,21,21,32,39,0.8600000000000003
2216,REIT - Retail,AKR,-5.41,0.54,0.49,0.7,0.48,0.64,26,26,33,17,38,-2.12
2217,Consulting Services,FCN,-5.41,0.59,0.44,0.34,0.47,0.54,26,11,17,19,20,8.47
2218,Oil & Gas Equipment & Services,WHD,-5.45,0.92,0.58,0.43,0.34,0.69,26,6,8,8,11,15.11
2219,Specialty Industrial Machinery,IEX,-5.45,0.68,0.54,0.49,0.25,0.68,26,13,12,10,24,6.6000000000000005
2220,Industrial Distribution,GWW,-5.48,0.54,0.55,0.24,0.21,0.71,26,17,19,20,68,3.389999999999999
2221,Credit Services,SLM,-5.49,0.56,0.54,0.31,0.29,0.83,26,30,26,77,91,-3.8600000000000003
2222,Airlines,SNCY,-5.5,0.56,0.49,0.24,0.17,0.55,26,22,23,11,16,0.11000000000000032
2223,Entertainment,CNK,-5.51,0.53,0.47,0.49,0.19,0.77,26,20,30,25,87,1.17
2224,Packaged Foods,POST,-5.54,0.35,0.57,0.57,0.45,0.37,26,33,27,33,65,-5.47
2225,Insurance - Property & Casualty,GBLI,-5.55,0.44,0.41,0.52,0.53,0.22,26,19,17,47,27,1.87
2226,REIT - Diversified,VICI,-5.59,0.3,0.34,0.54,0.44,0.57,26,33,48,63,70,-5.3
2227,Software - Application,SAP,-5.6,0.44,0.45,0.63,0.34,0.79,26,33,39,63,91,-5.09
2228,Software - Application,BLKB,-5.66,0.6,0.62,0.27,0.54,0.51,26,19,21,23,18,1.6600000000000001
2229,Railroads,CNI,-5.72,0.45,0.45,0.53,0.11,0.56,26,25,18,19,40,-1.6899999999999995
2230,Software - Infrastructure,WEX,-5.73,0.52,0.52,0.28,0.69,0.48,26,21,27,63,7,0.6399999999999997
2231,Auto & Truck Dealerships,SAH,-5.75,0.34,0.33,0.34,0.23,0.63,26,29,62,72,55,-3.74
2232,Insurance - Property & Casualty,SLDE,-5.75,0.52,0.46,0.56,0.4,0.0,26,20,16,43,52,1.13
2233,Banks - Regional,MBIN,-5.76,0.5,0.55,0.5,0.23,0.5,26,20,12,10,15,1.0700000000000003
2234,Banks - Regional,CBNK,-5.76,0.42,0.43,0.27,0.18,0.84,26,43,45,63,87,-9.379999999999999
2235,Packaged Foods,SJM,-5.77,0.43,0.34,0.45,0.58,0.47,26,19,34,36,65,1.37
2236,Asset Management,OBDC,-5.82,0.65,0.62,0.15,0.28,0.64,26,23,18,48,45,-0.3700000000000001
2237,Asset Management,BAM,-5.83,0.42,0.35,0.46,0.61,0.79,26,26,51,72,79,-2.29
2238,Restaurants,DRI,-5.83,0.43,0.35,0.25,0.39,0.65,26,30,32,73,87,-4.4
2239,Trucking,RXO,-5.83,0.56,0.5,0.36,0.35,0.59,26,21,5,4,3,0.5599999999999996
2240,Oil & Gas E&P,VET,-5.84,0.47,0.33,0.61,0.52,0.55,26,18,30,48,6,2.4800000000000004
2241,Diagnostics & Research,ILMN,-5.86,0.59,0.48,0.54,0.45,0.61,25,17,27,24,3,2.87
2242,Asset Management,SPMC,-5.86,0.39,0.34,0.27,0.46,0.62,25,25,30,41,57,-2.0100000000000002
2243,Drug Manufacturers - Specialty & Generic,TAK,-5.86,0.36,0.31,0.27,0.34,0.78,25,33,41,47,82,-5.63
2244,Oil & Gas E&P,FANG,-5.89,0.55,0.43,0.6,0.56,0.61,25,22,24,27,15,0.20999999999999996
2245,Diagnostics & Research,ICLR,-5.9,0.33,0.35,0.64,0.58,0.49,25,20,49,18,3,0.7699999999999996
2246,Oil & Gas E&P,PR,-5.91,0.54,0.48,0.33,0.46,0.68,25,18,23,53,24,2.4700000000000006
2247,Drug Manufacturers - Specialty & Generic,PCRX,-5.91,0.39,0.31,0.29,0.41,0.65,25,29,74,36,82,-4.13
2248,Software - Infrastructure,OKTA,-5.96,0.45,0.38,0.49,0.57,0.68,25,27,41,42,90,-3.2399999999999998
2249,Packaged Foods,DAR,-5.97,0.6,0.67,0.47,0.16,0.82,25,36,13,17,23,-6.699999999999999
2250,Insurance - Specialty,FNF,-5.98,0.51,0.45,0.51,0.75,0.68,25,29,42,32,82,-4.180000000000001
2251,Insurance - Property & Casualty,PLMR,-5.99,0.33,0.51,0.32,0.26,0.54,25,24,17,71,97,-1.37
2252,Asset Management,CION,-5.99,0.5,0.53,0.28,0.36,0.72,25,25,27,29,33,-1.9000000000000004
2253,Insurance - Specialty,AGO,-6.01,0.55,0.45,0.53,0.49,0.82,25,24,31,33,68,-1.4799999999999995
2254,Oil & Gas E&P,COP,-6.04,0.52,0.31,0.54,0.46,0.65,25,16,31,33,28,3.499999999999999
2255,Industrial Distribution,CNM,-6.05,0.63,0.62,0.63,0.57,0.75,25,29,32,78,60,-3.9499999999999997
2256,Banks - Regional,DCOM,-6.06,0.38,0.37,0.37,0.36,0.81,25,31,47,40,65,-5.02
2257,Asset Management,CCAP,-6.06,0.64,0.53,0.15,0.35,0.72,25,21,20,14,33,0.5600000000000005
2258,"Furnishings, Fixtures & Appliances",MBC,-6.07,0.49,0.46,0.44,0.41,0.54,25,22,28,4,11,-0.28000000000000025
2259,Security & Protection Services,MSA,-6.08,0.33,0.35,0.52,0.54,0.75,25,36,44,58,34,-6.79
2260,REIT - Office,VNO,-6.09,0.47,0.4,0.44,0.44,0.69,25,30,50,47,71,-4.63
2261,Insurance - Diversified,ACGL,-6.1,0.28,0.34,0.43,0.41,0.51,25,23,26,29,47,-0.8799999999999999
2262,Asset Management,NCDL,-6.12,0.73,0.65,0.14,0.24,0.79,25,18,14,53,48,1.6899999999999995
2263,Software - Infrastructure,NN,-6.15,0.38,0.35,0.19,0.31,0.62,25,47,62,86,90,-11.68
2264,Software - Infrastructure,GTLB,-6.18,0.59,0.53,0.2,0.47,0.67,25,24,16,8,17,-1.2599999999999998
2265,Electronics & Computer Distribution,AVT,-6.18,0.44,0.46,0.39,0.26,0.64,25,27,33,48,47,-3.55
2266,Banks - Regional,NBN,-6.21,0.42,0.5,0.2,0.39,0.51,25,36,56,64,70,-6.65
2267,Entertainment,NWSA,-6.23,0.59,0.32,0.45,0.38,0.66,25,23,45,57,62,-1.1300000000000008
2268,Financial Data & Stock Exchanges,SPGI,-6.24,0.53,0.59,0.11,0.61,0.72,25,25,22,64,66,-1.88
2269,Agricultural Inputs,CTVA,-6.24,0.49,0.47,0.19,0.38,0.73,25,27,24,74,68,-3.1100000000000003
2270,Specialty Chemicals,CC,-6.25,0.55,0.39,0.4,0.32,0.67,25,25,56,4,5,-2.12
2271,Specialty Retail,BNED,-6.26,0.48,0.48,0.68,0.24,0.76,24,24,20,9,25,-1.4699999999999998
2272,Specialty Chemicals,LIN,-6.26,0.26,0.28,0.33,0.4,0.61,24,27,40,48,55,-3.67
2273,Insurance - Property & Casualty,SAFT,-6.29,0.46,0.47,0.21,0.3,0.59,24,23,18,20,50,-1.0099999999999998
2274,Specialty Retail,HZO,-6.34,0.49,0.51,0.42,0.34,0.69,24,48,24,10,16,-12.55
2275,Utilities - Regulated Water,AWR,-6.34,0.37,0.76,0.35,0.4,0.59,24,36,19,31,67,-7.05
2276,Rental & Leasing Services,MGRC,-6.34,0.41,0.53,0.23,0.52,0.66,24,30,44,60,43,-4.83
2277,Specialty Industrial Machinery,IR,-6.39,0.59,0.4,0.6,0.24,0.63,24,18,24,14,20,1.6700000000000008
2278,Medical Devices,PEN,-6.39,0.19,0.47,0.18,0.53,0.7,24,46,47,52,92,-11.35
2279,Drug Manufacturers - General,BMY,-6.41,0.61,0.35,0.49,0.38,0.49,24,14,22,18,49,4.720000000000001
2280,Waste Management,GFL,-6.44,0.3,0.46,0.36,0.61,0.66,24,32,41,68,89,-5.66
2281,Banks - Regional,NBHC,-6.48,0.48,0.45,0.49,0.24,0.66,24,25,26,23,34,-2.1000000000000005
2282,Software - Application,APPF,-6.48,0.62,0.49,0.31,0.9,0.44,24,46,54,92,36,-11.690000000000001
2283,Software - Infrastructure,QLYS,-6.54,0.38,0.45,0.38,0.25,0.58,24,25,25,38,33,-2.6
2284,Information Technology Services,VRRM,-6.54,0.42,0.52,0.38,0.45,0.58,24,25,27,35,25,-2.7
2285,Banks - Regional,NFBK,-6.55,0.4,0.35,0.41,0.16,0.87,24,33,40,22,72,-6.4399999999999995
2286,Waste Management,RSG,-6.55,0.23,0.5,0.35,0.31,0.62,24,28,40,56,87,-4.1
2287,Software - Application,LSPD,-6.56,0.6,0.53,0.48,0.59,0.64,24,20,25,50,9,0.34000000000000075
2288,Banks - Regional,FMAO,-6.57,0.52,0.47,0.41,0.32,0.73,24,27,26,23,63,-3.43
2289,REIT - Mortgage,FBRT,-6.58,0.38,0.51,0.33,0.39,0.68,24,37,30,21,40,-7.71
2290,Insurance - Property & Casualty,SKWD,-6.59,0.37,0.43,0.37,0.26,0.68,24,24,15,51,94,-2.0999999999999996
2291,Banks - Regional,BBT,-6.6,0.52,0.54,0.21,0.22,0.78,24,23,15,23,46,-1.3099999999999996
2292,Farm & Heavy Construction Machinery,CMCO,-6.6,0.67,0.54,0.49,0.38,0.81,24,5,3,1,1,16.29
2293,REIT - Diversified,AAT,-6.65,0.51,0.46,0.39,0.21,0.62,24,22,24,14,18,-0.4500000000000002
2294,Biotechnology,CPRX,-6.66,0.57,0.52,0.57,0.44,0.74,24,25,28,34,90,-2.4000000000000004
2295,Specialty Industrial Machinery,ATS,-6.71,0.63,0.53,0.38,0.49,0.65,24,19,15,62,31,0.7199999999999998
2296,Biotechnology,BNTX,-6.72,0.59,0.52,0.46,0.41,0.57,24,23,24,49,61,-1.6399999999999997
2297,Banks - Regional,PB,-6.73,0.56,0.39,0.49,0.18,0.8,24,16,22,25,47,2.74
2298,Banks - Regional,SSB,-6.76,0.38,0.32,0.35,0.33,0.73,24,23,42,37,41,-1.71
2299,Real Estate - Development,SKYH,-6.78,0.46,0.54,0.38,0.38,0.46,24,29,15,15,71,-5.01
2300,Metal Fabrication,ESAB,-6.79,0.54,0.53,0.44,0.57,0.66,24,30,22,65,74,-5.37
2301,Broadcasting,SBGI,-6.85,0.58,0.35,0.66,0.33,0.71,23,22,34,30,71,-0.7599999999999998
2302,Asset Management,GSBD,-6.92,0.62,0.45,0.11,0.28,0.62,23,16,19,38,21,2.7799999999999994
2303,Oil & Gas Refining & Marketing,IEP,-6.94,0.47,0.47,0.53,0.4,0.71,23,16,33,24,15,2.919999999999999
2304,Specialty Business Services,ANPA,-6.94,0.6,0.35,0.22,0.78,0.0,23,11,35,43,52,7.259999999999999
2305,REIT - Healthcare Facilities,CHCT,-6.95,0.8,0.52,0.4,0.22,0.79,23,17,18,18,26,1.8500000000000005
2306,Specialty Retail,GME,-6.95,0.43,0.35,0.71,0.32,0.6,23,29,61,17,94,-5.140000000000001
2307,Aerospace & Defense,BYRN,-6.96,0.21,0.43,0.67,0.42,0.77,23,28,25,83,96,-4.73
2308,REIT - Industrial,EXR,-6.98,0.38,0.74,0.29,0.36,0.81,23,35,22,24,50,-7.11
2309,Biotechnology,KROS,-6.99,0.44,0.45,0.43,0.45,0.83,23,22,38,6,8,-1.0899999999999999
2310,Auto Parts,LKQ,-6.99,0.71,0.51,0.29,0.17,0.38,23,17,8,7,61,2.34
2311,Banks - Regional,OFG,-7.05,0.36,0.37,0.4,0.32,0.9,23,26,34,46,60,-3.61
2312,Telecom Services,SKM,-7.06,0.35,0.37,0.44,0.38,0.42,23,25,29,53,59,-3.3499999999999996
2313,Integrated Freight & Logistics,ZTO,-7.07,0.55,0.49,0.47,0.71,0.64,23,24,31,54,47,-2.42
2314,Residential Construction,TMHC,-7.11,0.39,0.27,0.33,0.43,0.63,23,26,48,35,37,-3.7900000000000005
2315,Banks - Regional,BANF,-7.13,0.32,0.27,0.33,0.34,0.89,23,23,51,59,79,-1.9500000000000002
2316,Household & Personal Products,KMB,-7.16,0.52,0.43,0.26,0.59,0.31,23,19,21,47,49,0.1200000000000001
2317,Industrial Distribution,TITN,-7.16,0.68,0.44,0.09,0.42,0.7,23,17,25,64,66,1.709999999999999
2318,Advertising Agencies,ZD,-7.17,0.43,0.41,0.56,0.34,0.48,23,40,31,5,5,-9.55
2319,Grocery Stores,ACI,-7.18,0.59,0.69,0.17,0.27,0.58,23,24,11,39,78,-2.54
2320,Residential Construction,HOV,-7.19,0.55,0.63,0.19,0.57,0.67,23,46,44,27,7,-12.34
2321,Oil & Gas E&P,OXY,-7.23,0.39,0.31,0.6,0.41,0.71,23,20,41,29,16,-0.5200000000000005
2322,Building Materials,LOMA,-7.24,0.74,0.54,0.38,0.69,0.62,23,3,2,81,90,20.700000000000003
2323,Medical Devices,AHCO,-7.27,0.56,0.6,0.42,0.42,0.52,23,28,20,17,22,-5.029999999999999
2324,Farm Products,TSN,-7.31,0.45,0.3,0.36,0.38,0.52,23,18,24,22,64,0.41000000000000014
2325,Real Estate - Development,CCS,-7.31,0.58,0.54,0.26,0.42,0.37,23,27,21,11,7,-4.619999999999999
2326,Banks - Regional,OBT,-7.35,0.52,0.49,0.33,0.17,0.78,23,25,23,16,62,-3.5199999999999996
2327,Chemicals,MEOH,-7.42,0.38,0.31,0.5,0.5,0.89,23,28,49,13,10,-5.3
2328,Conglomerates,TRC,-7.44,0.58,0.58,0.17,0.4,0.77,23,21,22,55,62,-0.9400000000000004
2329,Insurance - Specialty,EIG,-7.47,0.45,0.42,0.5,0.19,0.62,23,14,15,10,67,4.250000000000001
2330,REIT - Office,CUZ,-7.47,0.37,0.25,0.42,0.2,0.74,23,22,36,28,63,-1.2699999999999996
2331,Software - Application,SMWB,-7.5,0.49,0.41,0.29,0.43,0.63,22,24,30,30,18,-2.92
2332,Banks - Regional,LKFN,-7.54,0.41,0.44,0.39,0.35,0.78,22,30,34,40,33,-6.08
2333,Software - Application,DT,-7.55,0.54,0.56,0.44,0.39,0.8,22,24,17,47,37,-2.7699999999999996
2334,Credit Services,PYPL,-7.58,0.45,0.47,0.47,0.3,0.67,22,20,14,25,28,-0.8600000000000003
2335,REIT - Residential,ESS,-7.58,0.41,0.58,0.51,0.31,0.8,22,21,23,22,70,-1.29
2336,Biotechnology,KALV,-7.61,0.42,0.52,0.18,0.3,0.84,22,21,59,63,88,-1.0300000000000002
2337,Restaurants,CAKE,-7.63,0.39,0.59,0.31,0.46,0.65,22,50,49,88,80,-15.14
2338,Publishing,PSO,-7.65,0.52,0.65,0.44,0.69,0.58,22,41,26,40,76,-10.51
2339,Residential Construction,TPH,-7.68,0.58,0.45,0.3,0.4,0.73,22,27,28,18,20,-4.709999999999999
2340,Biotechnology,AVXL,-7.73,0.28,0.34,0.38,0.48,0.61,22,28,42,92,96,-5.5600000000000005
2341,Insurance - Reinsurance,GLRE,-7.74,0.4,0.38,0.44,0.33,0.54,22,18,17,31,51,0.35999999999999943
2342,Building Products & Equipment,LPX,-7.78,0.48,0.61,0.33,0.48,0.54,22,28,22,30,32,-5.5600000000000005
2343,Building Products & Equipment,LMB,-7.8,0.57,0.58,0.33,0.32,0.82,22,30,20,94,96,-6.34
2344,Software - Infrastructure,RAMP,-7.83,0.54,0.54,0.48,0.43,0.64,22,26,19,70,25,-4.37
2345,Credit Services,NAVI,-7.83,0.51,0.49,0.51,0.25,0.76,22,23,27,26,30,-2.6100000000000003
2346,Banks - Regional,SNV,-7.86,0.47,0.41,0.32,0.32,0.78,22,25,32,37,46,-3.71
2347,Farm Products,CALM,-7.91,0.33,0.43,0.13,0.56,0.43,22,22,47,83,86,-1.7300000000000004
2348,Auto Parts,GNTX,-7.93,0.31,0.24,0.43,0.69,0.55,22,15,59,53,13,2.370000000000001
2349,REIT - Specialty,GLPI,-7.94,0.28,0.3,0.46,0.36,0.46,22,26,33,38,59,-4.42
2350,Specialty Business Services,TRNS,-7.94,0.62,0.7,0.35,0.22,0.45,22,13,5,13,25,4.2
2351,Auto & Truck Dealerships,RUSHA,-7.97,0.49,0.55,0.28,0.49,0.39,22,21,30,48,38,-1.7000000000000002
2352,Asset Management,MSDL,-7.99,0.64,0.62,0.12,0.27,0.68,22,20,11,38,48,-0.9300000000000006
2353,Medical Instruments & Supplies,BDX,-8.03,0.35,0.38,0.51,0.49,0.24,22,16,23,16,10,1.6600000000000001
2354,Electronic Gaming & Multimedia,GRVY,-8.03,0.38,0.41,0.43,0.45,0.46,22,24,39,32,33,-3.5999999999999996
2355,Utilities - Regulated Water,AWK,-8.1,0.21,0.57,0.39,0.55,0.53,22,41,33,59,78,-10.959999999999999
2356,Banks - Regional,SYBT,-8.14,0.47,0.44,0.24,0.34,0.79,22,21,26,59,86,-1.5200000000000005
2357,Software - Application,CRM,-8.15,0.61,0.56,0.38,0.37,0.66,22,16,10,17,37,1.629999999999999
2358,Banks - Regional,FCNCA,-8.17,0.58,0.51,0.2,0.21,0.78,22,14,16,36,35,3.34
2359,Scientific & Technical Instruments,NOVT,-8.21,0.81,0.78,0.2,0.34,0.7,22,25,3,11,14,-4.1000000000000005
2360,Medical Devices,ENOV,-8.3,0.58,0.6,0.43,0.2,0.73,22,28,8,2,13,-5.890000000000001
2361,Waste Management,WCN,-8.31,0.46,0.56,0.41,0.55,0.57,21,22,28,45,75,-2.83
2362,Restaurants,CNNE,-8.35,0.47,0.49,0.32,0.32,0.67,21,25,20,65,39,-4.6
2363,Oil & Gas Midstream,GLP,-8.35,0.61,0.48,0.3,0.51,0.64,21,19,30,66,71,-1.1499999999999995
2364,Insurance - Property & Casualty,ROOT,-8.37,0.44,0.37,0.32,0.43,0.65,21,23,61,94,99,-3.0699999999999994
2365,Medical Devices,GMED,-8.38,0.69,0.58,0.46,0.34,0.47,21,21,12,3,49,-2.0500000000000007
2366,Insurance - Property & Casualty,SIGI,-8.39,0.37,0.33,0.57,0.35,0.53,21,15,19,20,49,2.4799999999999986
2367,Electronics & Computer Distribution,CNXN,-8.4,0.55,0.71,0.29,0.22,0.82,21,23,18,17,47,-3.25
2368,Information Technology Services,EXLS,-8.43,0.44,0.38,0.46,0.45,0.58,21,24,33,38,85,-3.6499999999999995
2369,Confectioners,MDLZ,-8.43,0.32,0.44,0.6,0.36,0.53,21,20,26,39,69,-1.58
2370,Apparel Manufacturing,VFC,-8.45,0.56,0.69,0.48,0.44,0.72,21,60,31,4,9,-22.09
2371,Building Products & Equipment,MAS,-8.45,0.5,0.48,0.18,0.62,0.51,21,28,32,35,21,-6.069999999999999
2372,Agricultural Inputs,MOS,-8.48,0.28,0.2,0.51,0.45,0.95,21,30,67,82,75,-6.890000000000001
2373,Asset Management,BX,-8.48,0.43,0.36,0.26,0.59,0.62,21,23,55,71,36,-3.25
2374,REIT - Hotel & Motel,APLE,-8.5,0.54,0.48,0.32,0.26,0.69,21,18,24,19,19,-0.71
2375,Medical Care Facilities,PACS,-8.5,0.42,0.34,0.84,0.21,0.65,21,22,32,3,1,-2.3099999999999996
2376,Health Information Services,PHR,-8.55,0.56,0.5,0.29,0.41,0.7,21,26,12,64,73,-5.280000000000001
2377,Software - Application,NCNO,-8.6,0.61,0.5,0.21,0.31,0.38,21,13,20,29,8,4.27
2378,Footwear & Accessories,NKE,-8.62,0.49,0.43,0.49,0.57,0.67,21,25,33,66,13,-4.749999999999999
2379,Specialty Chemicals,RPM,-8.64,0.42,0.42,0.17,0.62,0.67,21,22,38,42,37,-2.420000000000001
2380,Farm & Heavy Construction Machinery,ALG,-8.65,0.39,0.49,0.13,0.37,0.55,21,33,27,79,41,-8.17
2381,Internet Content & Information,EVER,-8.69,0.51,0.32,0.28,0.44,0.83,21,20,27,57,89,-1.8999999999999995
2382,Biotechnology,DNLI,-8.71,0.58,0.56,0.51,0.36,0.79,21,19,14,2,14,-1.2600000000000007
2383,REIT - Specialty,CCI,-8.72,0.28,0.71,0.56,0.57,0.74,21,27,26,59,77,-6.050000000000001
2384,Insurance - Specialty,AMBC,-8.76,0.62,0.34,0.35,0.74,0.91,21,16,21,11,7,1.2100000000000009
2385,Medical Care Facilities,SGRY,-8.77,0.74,0.73,0.36,0.4,0.67,21,29,17,11,25,-6.67
2386,Restaurants,TXRH,-8.79,0.53,0.63,0.41,0.4,0.7,21,31,18,52,45,-7.709999999999999
2387,Semiconductors,AMBQ,-8.85,0.46,0.5,0.16,0.55,0.0,21,34,35,43,52,-8.85
2388,Thermal Coal,CNR,-8.89,0.2,0.43,0.79,0.46,0.51,21,31,43,12,19,-7.98
2389,Biotechnology,NRIX,-8.89,0.74,0.59,0.52,0.29,0.81,21,5,2,3,3,14.32
2390,Oil & Gas E&P,EOG,-8.9,0.42,0.39,0.27,0.38,0.59,21,13,19,45,31,3.0299999999999994
2391,Residential Construction,NVR,-8.9,0.42,0.3,0.29,0.55,0.46,21,19,37,38,28,-1.54
2392,Packaged Foods,MZTI,-8.92,0.32,0.54,0.11,0.5,0.31,20,20,32,52,34,-1.8499999999999996
2393,Internet Content & Information,YELP,-8.93,0.63,0.51,0.46,0.34,0.58,20,20,13,24,36,-1.8199999999999994
2394,Auto & Truck Dealerships,VVV,-8.94,0.5,0.41,0.09,0.32,0.5,20,18,22,25,23,-0.33000000000000007
2395,Real Estate Services,BEKE,-8.95,0.43,0.35,0.43,0.37,0.68,20,20,46,42,90,-2.009999999999999
2396,Specialty Chemicals,KOP,-8.95,0.61,0.8,0.36,0.39,0.61,20,21,13,56,13,-2.339999999999999
2397,Education & Training Services,COUR,-8.96,0.28,0.36,0.56,0.83,0.79,20,25,84,93,64,-5.220000000000001
2398,Oil & Gas E&P,AR,-8.96,0.41,0.43,0.66,0.35,0.62,20,32,31,52,72,-8.180000000000001
2399,Entertainment,RSVR,-8.99,0.33,0.35,0.43,0.42,0.57,20,21,29,36,31,-2.62
2400,Medical Instruments & Supplies,WRBY,-9.05,0.21,0.15,0.47,0.59,0.73,20,44,81,86,38,-13.38
2401,Financial Data & Stock Exchanges,VALU,-9.07,0.43,0.5,0.52,0.49,0.58,20,25,21,17,54,-4.7
2402,Specialty Business Services,AMTM,-9.08,0.37,0.23,0.61,0.5,0.82,20,20,48,51,44,-2.42
2403,Health Information Services,NRC,-9.13,0.71,0.39,0.13,0.18,0.72,20,9,5,9,5,7.709999999999999
2404,Utilities - Diversified,UTL,-9.14,0.58,0.78,0.56,0.49,0.72,20,22,14,23,69,-3.3600000000000003
2405,Telecom Services,GOGO,-9.14,0.49,0.65,0.23,0.46,0.69,20,31,13,97,43,-7.98
2406,Restaurants,FWRG,-9.16,0.6,0.69,0.2,0.47,0.58,20,39,17,25,42,-11.27
2407,REIT - Residential,INVH,-9.17,0.57,0.71,0.28,0.32,0.83,20,16,16,23,73,0.7200000000000006
2408,Biotechnology,PRTC,-9.23,0.42,0.39,0.69,0.62,0.71,20,22,37,40,19,-3.2800000000000002
2409,Oil & Gas Midstream,CMBT,-9.27,0.54,0.48,0.49,0.36,0.7,20,16,17,6,14,0.41000000000000014
2410,Resorts & Casinos,VAC,-9.27,0.58,0.55,0.15,0.29,0.76,20,26,15,55,11,-6.06
2411,Asset Management,PFLT,-9.28,0.7,0.61,0.06,0.33,0.68,20,16,12,51,43,0.7400000000000002
2412,Software - Application,CXM,-9.28,0.57,0.52,0.43,0.47,0.68,20,20,21,53,24,-2.169999999999999
2413,REIT - Mortgage,TWO,-9.29,0.41,0.55,0.54,0.41,0.69,20,21,19,15,58,-3.0299999999999994
2414,Industrial Distribution,DSGR,-9.3,0.5,0.63,0.37,0.55,0.43,20,30,24,30,14,-7.590000000000001
2415,Banks - Regional,PGC,-9.3,0.42,0.46,0.22,0.17,0.84,20,25,20,12,58,-5.380000000000001
2416,Software - Application,DOCU,-9.34,0.6,0.48,0.26,0.42,0.67,20,15,16,40,81,1.67
2417,Waste Management,CLH,-9.35,0.37,0.65,0.28,0.54,0.87,20,43,34,42,44,-13.35
2418,Grocery Stores,GO,-9.38,0.32,0.36,0.31,0.47,0.76,20,34,60,9,37,-9.32
2419,Diagnostics & Research,RVTY,-9.38,0.56,0.64,0.64,0.37,0.48,20,24,10,10,17,-4.830000000000001
2420,REIT - Residential,EQR,-9.4,0.43,0.61,0.35,0.33,0.85,20,19,23,21,65,-1.96
2421,Internet Content & Information,ATHM,-9.45,0.38,0.27,0.39,0.55,0.62,19,21,48,48,68,-2.959999999999999
